#{"t_start": 1763548504.707388, "env_id": "HealthcareEnv-v0"}
r,l,t
10180.0,90,156.058335
8985.0,90,156.244145
9575.0,90,156.424882
9095.0,90,156.601982
9135.0,90,156.796874
8080.0,90,157.029845
8520.0,90,162.222579
9600.0,90,162.430728
9215.0,90,162.625592
8800.0,90,162.790595
8975.0,90,163.021856
8375.0,90,163.223861
6895.0,90,163.41002
8290.0,90,163.578592
9810.0,90,163.761118
8720.0,90,163.92207
8900.0,90,164.154089
7855.0,90,164.355631
8865.0,90,164.533497
6475.0,90,164.697635
8970.0,90,164.898536
9170.0,90,165.092611
9710.0,90,165.327137
8800.0,90,165.513246
10635.0,90,165.798951
8525.0,90,165.99335
9850.0,90,166.212075
8520.0,90,166.447366
8085.0,90,166.641325
9295.0,90,171.864363
8190.0,90,172.091411
9845.0,90,172.316233
8365.0,90,172.51288
9400.0,90,172.693984
9515.0,90,172.897772
8110.0,90,173.087474
6565.0,90,173.377475
9005.0,90,173.642561
8345.0,90,173.826039
8550.0,90,174.014103
8325.0,90,174.219641
9290.0,90,175.244634
7740.0,90,175.425633
9305.0,90,175.619246
7695.0,90,175.826942
6670.0,90,176.129904
9270.0,90,176.366934
8455.0,90,176.578329
7815.0,90,176.809641
9980.0,90,177.049593
9775.0,90,177.27808
8075.0,90,182.607349
5675.0,90,182.845584
8960.0,90,183.094501
8740.0,90,183.291177
6490.0,90,183.479517
9585.0,90,183.65941
8920.0,90,183.833244
7620.0,90,183.990619
9180.0,90,184.221124
7925.0,90,184.397671
6950.0,90,184.573645
9425.0,90,184.759024
8115.0,90,184.952273
8860.0,90,185.111735
8540.0,90,185.327866
8035.0,90,185.531875
8010.0,90,185.692856
8565.0,90,185.879772
8185.0,90,186.055165
8280.0,90,186.229238
7550.0,90,186.414228
9260.0,90,186.632114
6365.0,90,186.830446
8040.0,90,191.964368
7945.0,90,192.160645
9010.0,90,192.306884
8445.0,90,192.507588
7810.0,90,192.640588
8330.0,90,192.813784
8985.0,90,192.97353
9555.0,90,193.110282
6535.0,90,193.247303
7480.0,90,193.399224
7805.0,90,193.57387
8090.0,90,193.742007
8880.0,90,193.873735
7290.0,90,194.012851
10180.0,90,194.16639
8595.0,90,194.308743
9355.0,90,194.447327
8400.0,90,194.728464
8615.0,90,194.891103
9460.0,90,195.041445
8255.0,90,195.221673
8595.0,90,195.388602
9275.0,90,196.19439
6525.0,90,201.07586
9720.0,90,201.213007
8935.0,90,201.327655
8760.0,90,201.430426
7245.0,90,201.544244
8945.0,90,201.661366
10225.0,90,201.785105
7185.0,90,201.980132
8525.0,90,202.05948
7715.0,90,202.15902
6450.0,90,202.275343
9545.0,90,202.429101
9250.0,90,202.531755
8430.0,90,202.617961
7920.0,90,202.700101
7290.0,90,202.795335
9070.0,90,202.905122
8065.0,90,203.046724
9670.0,90,203.16483
8135.0,90,203.296894
8125.0,90,203.385297
9420.0,90,203.472901
8125.0,90,203.561917
8390.0,90,208.280216
10370.0,90,208.372542
9050.0,90,208.460476
8845.0,90,208.527207
9300.0,90,208.606504
8910.0,90,208.679744
9040.0,90,208.746228
8430.0,90,208.826347
8635.0,90,208.928372
9400.0,90,209.020412
7980.0,90,209.084992
9375.0,90,209.148448
9725.0,90,209.236611
8470.0,90,209.298228
8640.0,90,209.379562
7005.0,90,209.459519
7270.0,90,209.521341
10195.0,90,209.590988
8010.0,90,209.658017
8435.0,90,209.713296
7975.0,90,209.790822
7275.0,90,209.84938
8040.0,90,213.690917
8115.0,90,213.864424
8245.0,90,213.915537
8195.0,90,213.991845
7520.0,90,214.057886
9295.0,90,214.130763
7700.0,90,214.205699
9180.0,90,214.285274
9880.0,90,214.352225
8935.0,90,214.422081
8560.0,90,214.774434
8785.0,90,214.934891
6665.0,90,214.996248
8535.0,90,215.076756
9300.0,90,215.177643
7500.0,90,215.257756
7180.0,90,215.348892
6245.0,90,215.412644
10390.0,90,215.485646
9530.0,90,215.562813
9460.0,90,215.630774
7765.0,90,215.698976
10880.0,90,215.763323
