#{"t_start": 1763547631.0164511, "env_id": "HealthcareEnv-v0"}
r,l,t
4560.0,62,102.695781
7440.0,90,103.035608
3920.0,90,103.313063
7235.0,90,103.670245
7695.0,82,103.991356
5600.0,85,104.399021
8335.0,90,104.668062
6605.0,90,104.984247
7760.0,78,105.665336
5730.0,90,106.054498
660.0,90,106.397126
4250.0,90,106.738946
6305.0,74,107.013444
5175.0,90,107.403646
4335.0,58,107.623993
3905.0,65,107.882199
7140.0,90,108.206051
4275.0,88,108.58305
4590.0,85,108.800494
6275.0,72,109.087436
6815.0,90,109.372135
7295.0,83,109.776398
3935.0,90,110.05055
5710.0,70,110.305582
6270.0,90,110.660537
5825.0,90,111.019559
6425.0,90,111.381662
4050.0,69,111.66736
2610.0,68,111.937065
4250.0,84,112.183444
5295.0,90,112.504423
5275.0,78,112.790002
5595.0,90,113.153664
4295.0,61,113.419223
5330.0,90,113.686722
3155.0,74,114.021843
7880.0,90,114.369824
5600.0,78,114.681787
8075.0,85,115.015236
3285.0,60,115.277077
5210.0,74,115.598141
7070.0,75,115.86119
4575.0,90,116.195994
6400.0,84,116.534521
2255.0,61,116.794006
5410.0,88,117.180763
7380.0,90,117.508222
8065.0,90,117.856732
8780.0,90,118.19998
7550.0,90,118.554598
4320.0,90,118.820199
3225.0,67,119.091136
6095.0,76,119.388499
3755.0,90,119.716162
5025.0,77,120.015691
9710.0,90,120.361691
6820.0,71,120.648094
4855.0,75,120.992087
6730.0,90,121.376018
7245.0,84,121.635665
8015.0,83,121.886235
7330.0,90,122.246856
8090.0,77,122.548199
7690.0,90,122.859771
3350.0,54,122.994857
-2625.0,40,123.177581
-1840.0,39,123.333789
-3670.0,38,123.482068
7075.0,80,123.802374
4090.0,90,124.164912
6570.0,90,124.492284
2260.0,90,125.455912
3925.0,78,125.722916
7750.0,90,126.144369
6770.0,72,126.451555
2855.0,90,126.806996
2320.0,90,127.134438
5460.0,90,127.498741
5295.0,90,127.860142
4145.0,90,128.077836
5905.0,88,128.376777
6550.0,90,128.767498
6015.0,90,129.096469
7800.0,73,129.383921
5365.0,88,129.733834
7790.0,90,130.094852
8410.0,90,130.356266
3890.0,90,130.706933
6215.0,73,130.994804
5550.0,72,131.294737
2580.0,90,131.68257
7465.0,89,132.072363
6495.0,90,132.460025
8250.0,90,132.768546
6505.0,71,133.054694
8370.0,90,133.3637
7450.0,72,133.600549
2755.0,61,133.871864
6560.0,90,134.212609
6740.0,69,134.483835
5875.0,90,134.826517
7375.0,90,135.190073
6350.0,90,135.544465
3725.0,90,135.886948
4105.0,69,136.161058
5335.0,66,136.445916
4870.0,90,136.79876
8410.0,90,137.156282
8355.0,89,137.518645
4820.0,63,137.814875
7935.0,90,138.185809
7990.0,89,138.546096
7850.0,90,138.897063
6710.0,90,139.272235
3295.0,64,139.523195
5355.0,72,139.83407
8845.0,90,140.185694
3515.0,67,140.443489
8365.0,90,140.74384
5045.0,82,141.049314
6990.0,90,141.410128
7445.0,81,141.746654
5155.0,90,142.112706
6740.0,90,142.478524
7025.0,90,142.877175
8020.0,90,143.246496
1430.0,90,143.602896
-90.0,90,143.959911
6690.0,81,144.267043
5565.0,84,144.565388
5915.0,72,145.227475
1060.0,90,145.531958
-6305.0,79,145.882607
8210.0,90,146.235186
5675.0,71,146.483729
6150.0,90,146.797943
7530.0,72,147.112715
8820.0,90,147.426092
6765.0,90,147.760896
7170.0,90,148.08357
7545.0,90,148.497948
1370.0,66,148.777946
8785.0,90,149.045738
5405.0,70,149.212105
6920.0,68,149.435832
5570.0,70,149.664599
9015.0,90,149.947797
7285.0,79,150.191727
6495.0,90,150.454973
9855.0,90,150.776417
7555.0,90,151.042148
6080.0,90,151.279083
-5570.0,50,151.459252
85.0,90,151.711476
7560.0,90,152.031692
7510.0,90,152.278365
4670.0,58,152.460636
-1800.0,47,152.628357
9065.0,90,152.92148
7755.0,84,153.315077
3720.0,90,153.71255
2360.0,90,154.036311
5450.0,76,154.28688
5580.0,83,154.53952
7130.0,81,154.785045
6335.0,79,155.035943
